dmel_cre_id	druf	dkik	dbun	dbir	d_serrata	pattern_class	tier	discordant_species	discordant_state	consensus_state	n_consensus_species	group_name	group_species	n_group_species
DMEL_CRE_00014	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_serrata	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00015	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_serrata	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00022	present	no_detected_CRE	present	present	present	detection_contrast	tier2	dkik	no_detected_CRE	present	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00026	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	detection_contrast	tier2	d_serrata	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00027	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	dkik	no_detected_CRE	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00036	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_serrata	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00043	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	dkik	no_detected_CRE	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00048	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	detection_contrast	tier2	dbir	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00055	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	druf	no_detected_CRE	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00068	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbir	no_detected_CRE	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00069	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dbir	no_detected_CRE	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00077	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	detection_contrast	tier2	d_serrata	no_detected_CRE	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00078	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	detection_contrast	tier2	d_serrata	no_detected_CRE	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00079	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	detection_contrast	tier2	d_serrata	no_detected_CRE	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00081	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	detection_contrast	tier2	dbir	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00085	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	detection_contrast	tier2	dbir	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00087	no_detected_CRE	present	present	present	present	detection_contrast	tier2	druf	no_detected_CRE	present	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00090	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dbun	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00095	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dkik	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00096	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_serrata	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00097	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_serrata	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00108	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	druf	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00114	present	present	present	present	no_detected_CRE	detection_contrast	tier2	d_serrata	no_detected_CRE	present	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00115	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dbun	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00130	no_detected_CRE	present	present	present	present	detection_contrast	tier2	druf	no_detected_CRE	present	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00135	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dbun	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00138	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dbun	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00139	no_detected_CRE	present	present	present	present	detection_contrast	tier2	druf	no_detected_CRE	present	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00141	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	druf	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00143	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dbun	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00147	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	druf	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00148	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	druf	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00158	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_serrata	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00168	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_serrata	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00170	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	druf	no_detected_CRE	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00184	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	detection_contrast	tier2	dbir	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00187	no_detected_CRE	present	present	present	present	detection_contrast	tier2	druf	no_detected_CRE	present	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00189	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	druf	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00195	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	detection_contrast	tier2	dbir	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00203	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	druf	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00206	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_serrata	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00209	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	dkik	no_detected_CRE	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00213	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	druf	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00217	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	detection_contrast	tier2	d_serrata	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00218	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dkik	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00219	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	detection_contrast	tier2	d_serrata	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00230	present	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	druf	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00233	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dbun	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00234	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dbun	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00235	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	detection_contrast	tier2	d_serrata	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00238	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_serrata	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00241	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	detection_contrast	tier2	dbir	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00242	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dbir	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00252	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dbir	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00255	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	detection_contrast	tier2	d_serrata	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00256	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_serrata	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00269	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	detection_contrast	tier2	d_serrata	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00274	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dkik	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00279	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	druf	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00291	present	no_detected_CRE	present	present	present	detection_contrast	tier2	dkik	no_detected_CRE	present	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00292	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	druf	no_detected_CRE	turnover_candidate	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00295	present	present	no_detected_CRE	present	present	detection_contrast	tier2	dbun	no_detected_CRE	present	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00296	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	druf	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00298	no_detected_CRE	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	detection_contrast	tier2	dbir	present	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00300	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_serrata	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00315	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dkik	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00316	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	d_serrata	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00329	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	druf	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00333	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dbun	turnover_candidate	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00092	uncertain	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	dbun	no_detected_CRE	uncertain	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00101	uncertain	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	d_serrata	no_detected_CRE	uncertain	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00125	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	dkik	no_detected_CRE	uncertain	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00181	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	dkik	no_detected_CRE	uncertain	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00246	uncertain	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	dkik	no_detected_CRE	uncertain	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
DMEL_CRE_00254	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	d_serrata	uncertain	no_detected_CRE	4	rufa_group	druf|dkik|dbun|dbir|d_serrata	5
