dmel_cre_id	species	alignment_status	target_chrom	target_start0	target_end0	lifted_length	best_peak_id	best_overlap_bp	best_overlap_fraction_lifted	best_overlap_fraction_peak	positional_peak	same_fbgn_peak_anywhere	same_fbgn_peak_local	local_same_fbgn_peak_id	local_same_fbgn	best_local_same_fbgn_distance_bp	shared_fbgn_with_best_peak	dmel_target_fbgn	gene_support_at_best_peak	class
DMEL_CRE_00194	d_ezoana	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	d_ezoana_PEAK_00308	FBgn0027066	0.0	NA	FBgn0027066|FBgn0042083	NA	uncertain
DMEL_CRE_00194	d_hydei	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0027066|FBgn0042083	NA	uncertain
DMEL_CRE_00194	d_littoralis	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	d_littoralis_PEAK_00179	FBgn0027066	0.0	NA	FBgn0027066|FBgn0042083	NA	uncertain
DMEL_CRE_00194	d_lutescens	mapped	contig_770	2016153	2016744	591	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0027066|FBgn0042083	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00194	d_mercatorum	mapped	contig_19	8262803	8263408	605	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0027066|FBgn0042083	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00194	d_mojavensis	mapped	NW_025318906.1	8333012	8333646	634	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0027066|FBgn0042083	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00194	d_novamexicana	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0027066|FBgn0042083	NA	uncertain
DMEL_CRE_00194	d_repleta	mapped	JAEIGN010000497.1	7866205	7866802	597	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0027066|FBgn0042083	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00194	d_serrata	mapped	contig_349	154603	155169	566	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0027066|FBgn0042083	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00194	d_simulans	mapped	NC_052521.2	4158094	4158719	625	d_simulans_PEAK_00099	625	1.000000	0.844595	yes	yes	yes	d_simulans_PEAK_00099	FBgn0027066	27.0	FBgn0027066|FBgn0042083	FBgn0027066|FBgn0042083	shared_fbgn	present
DMEL_CRE_00195	dazt	mapped	VCKU01000094.1	19880921	19881459	538	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	dbif	mapped	CM019043.1	10944025	10944549	524	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	dbir	mapped	contig_69	15696778	15698091	1313	dbir_PEAK_00140	671	0.511043	0.894667	yes	yes	yes	dbir_PEAK_00140	FBgn0033252	548.0	FBgn0033252	FBgn0033252|FBgn0040778	shared_fbgn	present
DMEL_CRE_00195	dbun	mapped	contig_16	13640361	13640975	614	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	dequ	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	dfor	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	dfun	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	dimm	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	dkik	mapped	NW_024571592.1	8336735	8337349	614	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	dmir	mapped	NC_046676.1	9891336	9891866	530	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	dnas	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	dobs	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	dper	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	dpha	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	dpse	mapped	JAJJHU010011513.1	1380681	1381266	585	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	druf	mapped	JAECXS010000002.1	20006329	20006945	616	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	dsub	mapped	NC_048531.1	11884224	11884775	551	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	dsul	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	dsuz	mapped	NW_023496808.1	5710283	5711382	1099	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	dtei	mapped	NC_053029.1	20096257	20097111	854	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	dtro	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	dvir	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	zdav	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	zind	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	zind_PEAK_00190	FBgn0033252	0.0	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	ztub	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	d_affinis	mapped	contig_39	12592928	12593473	545	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	d_arizonae	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	d_arizonae_PEAK_00197	FBgn0033252	0.0	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	d_bipectinata	mapped	NW_025063897.1	10527955	10528539	584	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	d_buzzatii	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	d_ezoana	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	d_hydei	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	d_littoralis	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	d_lutescens	mapped	contig_775	591846	592429	583	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	d_mercatorum	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	d_mercatorum_PEAK_00169	FBgn0033252	0.0	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	d_mojavensis	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	d_mojavensis_PEAK_00511	FBgn0033252	0.0	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	d_novamexicana	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	d_repleta	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	d_repleta_PEAK_00178	FBgn0033252	0.0	NA	FBgn0033252|FBgn0040778	NA	uncertain
DMEL_CRE_00195	d_serrata	mapped	contig_184	2315314	2315916	602	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00195	d_simulans	mapped	NC_052521.2	5429639	5430482	843	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0033252|FBgn0040778	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	dazt	mapped	VCKU01000094.1	14284536	14285193	657	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	dbif	mapped	CM019043.1	6637561	6638184	623	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	dbir	mapped	contig_69	1885027	1885507	480	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	dbun	mapped	contig_16	887556	888053	497	dbun_PEAK_00025	497	1.000000	0.477885	no	yes	yes	dbun_PEAK_00025	FBgn0010114	0.0	FBgn0010114|FBgn0033395	FBgn0010114|FBgn0033395	shared_fbgn	turnover_candidate
DMEL_CRE_00196	dequ	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	dfor	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	dfun	mapped	OY282427.1	17577816	17579354	1538	NA	0	0.000000	0.000000	no	yes	yes	dfun_PEAK_00415	FBgn0033395	4816.0	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	turnover_candidate
DMEL_CRE_00196	dimm	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	dkik	mapped	NW_024571592.1	15208439	15208927	488	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	dmir	mapped	NC_046676.1	18331097	18331786	689	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	dnas	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	dnas_PEAK_00120	FBgn0010114	0.0	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	dobs	mapped	NW_024542774.1	9257940	9258612	672	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	dper	mapped	NW_020825289.1	15201767	15202431	664	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	dpha	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	dpha_PEAK_00261	FBgn0010114	0.0	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	dpse	mapped	JAJJHU010010509.1	2302717	2303232	515	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	druf	mapped	JAECXS010000002.1	5518535	5519027	492	druf_PEAK_00027	492	1.000000	0.552809	yes	yes	yes	druf_PEAK_00027	FBgn0010114	0.0	FBgn0010114|FBgn0033395	FBgn0010114|FBgn0033395	shared_fbgn	present
DMEL_CRE_00196	dsub	mapped	NC_048531.1	18481976	18482619	643	NA	0	0.000000	0.000000	no	yes	yes	dsub_PEAK_00419	FBgn0010114	0.0	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	turnover_candidate
DMEL_CRE_00196	dsul	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	dsuz	mapped	NW_023496807.1	2782511	2783030	519	dsuz_PEAK_00231	519	1.000000	0.596552	yes	yes	yes	dsuz_PEAK_00184	FBgn0010114	0.0	FBgn0010114|FBgn0033395	FBgn0010114|FBgn0033395	shared_fbgn	present
DMEL_CRE_00196	dtei	mapped	NC_053029.1	18917120	18917684	564	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	dtro	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	dvir	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	zdav	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	zind	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	ztub	mapped	HRSCAF915	21445365	21446588	1223	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	d_affinis	mapped	contig_39	5404075	5404739	664	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	d_arizonae	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	d_bipectinata	mapped	NW_025063897.1	15604924	15605467	543	d_bipectinata_PEAK_00330	543	1.000000	0.861905	yes	yes	yes	d_bipectinata_PEAK_00330	FBgn0010114	0.0	FBgn0010114|FBgn0033395	FBgn0010114|FBgn0033395	shared_fbgn	present
DMEL_CRE_00196	d_buzzatii	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	d_ezoana	mapped	contig_52	11010972	11012493	1521	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	d_hydei	mapped	NW_022045843.1	2837491	2838759	1268	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	d_littoralis	mapped	JAEIGF010000297.1	10458557	10460040	1483	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	d_lutescens	mapped	contig_1083	2815444	2815997	553	d_lutescens_PEAK_00327	553	1.000000	0.970175	yes	yes	yes	d_lutescens_PEAK_00327	FBgn0010114	0.0	FBgn0010114|FBgn0033395	FBgn0010114|FBgn0033395	shared_fbgn	present
DMEL_CRE_00196	d_mercatorum	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	d_mojavensis	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	NA	uncertain
DMEL_CRE_00196	d_novamexicana	mapped	NW_020824765.1	5324837	5326247	1410	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	d_repleta	mapped	JAEIGN010000497.1	9447170	9448486	1316	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0010114|FBgn0033395	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00196	d_serrata	mapped	contig_165	3327980	3328484	504	d_serrata_PEAK_00260	504	1.000000	0.800000	yes	yes	yes	d_serrata_PEAK_00260	FBgn0010114	0.0	FBgn0010114	FBgn0010114|FBgn0033395	shared_fbgn	present
DMEL_CRE_00196	d_simulans	mapped	NC_052521.2	6594811	6595404	593	d_simulans_PEAK_00208	589	0.993255	0.853623	yes	yes	yes	d_simulans_PEAK_00208	FBgn0010114	0.0	FBgn0010114|FBgn0033395	FBgn0010114|FBgn0033395	shared_fbgn	present
DMEL_CRE_00197	dazt	mapped	VCKU01000094.1	7974071	7975195	1124	NA	0	0.000000	0.000000	no	yes	yes	dazt_PEAK_00141	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	dbif	mapped	CM019043.1	10171331	10172468	1137	NA	0	0.000000	0.000000	no	yes	yes	dbif_PEAK_00035	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	dbir	mapped	contig_69	11163959	11164849	890	NA	0	0.000000	0.000000	no	yes	yes	dbir_PEAK_00064	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	dbun	mapped	contig_16	8936676	8937657	981	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00197	dequ	mapped	JAECWI010000001.1	5961326	5961973	647	NA	0	0.000000	0.000000	no	yes	yes	dequ_PEAK_00420	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	dfor	mapped	contig_476	3848181	3849274	1093	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00197	dfun	mapped	OY282427.1	22323393	22324416	1023	NA	0	0.000000	0.000000	no	yes	yes	dfun_PEAK_00384	FBgn0259246	1975.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	dimm	mapped	JAECXZ010000215.1	792785	793875	1090	NA	0	0.000000	0.000000	no	yes	yes	dimm_PEAK_00290	FBgn0259246	7058.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	dkik	mapped	NW_024571592.1	15498103	15499022	919	dkik_PEAK_00087	912	0.992383	0.980645	yes	yes	yes	dkik_PEAK_00087	FBgn0259246	0.0	FBgn0004360|FBgn0259246	FBgn0004360|FBgn0259246	shared_fbgn	present
DMEL_CRE_00197	dmir	mapped	NC_046676.1	15285582	15286671	1089	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00197	dnas	mapped	CM042374.1	27172624	27173636	1012	NA	0	0.000000	0.000000	no	yes	yes	dnas_PEAK_00206	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	dobs	mapped	NW_024542774.1	10988490	10989628	1138	NA	0	0.000000	0.000000	no	yes	yes	dobs_PEAK_00472	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	dper	mapped	NW_020825289.1	10718682	10719751	1069	dper_PEAK_00106	251	0.234799	0.330263	no	yes	yes	dper_PEAK_00106	FBgn0259246	0.0	FBgn0259246	FBgn0004360|FBgn0259246	shared_fbgn	turnover_candidate
DMEL_CRE_00197	dpha	mapped	OY729850.1	1141253	1142162	909	NA	0	0.000000	0.000000	no	yes	yes	dpha_PEAK_00111	FBgn0004360	1974.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	dpse	mapped	JAJJHU010012094.1	347649	348627	978	NA	0	0.000000	0.000000	no	yes	yes	dpse_PEAK_00338	FBgn0259246	39.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	druf	mapped	JAECXS010000002.1	12414423	12415310	887	druf_PEAK_00259	550	0.620068	0.948276	yes	yes	yes	druf_PEAK_00259	FBgn0259246	0.0	FBgn0259246	FBgn0004360|FBgn0259246	shared_fbgn	present
DMEL_CRE_00197	dsub	mapped	NC_048531.1	13006647	13007749	1102	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00197	dsul	mapped	JAJJHZ010005532.1	282549	283559	1010	NA	0	0.000000	0.000000	no	yes	yes	dsul_PEAK_00255	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	dsuz	mapped	NW_023496807.1	2477887	2478760	873	dsuz_PEAK_00082	873	1.000000	0.948913	yes	yes	yes	dsuz_PEAK_00082	FBgn0259246	0.0	FBgn0259246	FBgn0004360|FBgn0259246	shared_fbgn	present
DMEL_CRE_00197	dtei	mapped	NC_053029.1	18638205	18639106	901	NA	0	0.000000	0.000000	no	yes	yes	dtei_PEAK_00240	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	dtro	mapped	JAECWH010000574.1	17825691	17826335	644	NA	0	0.000000	0.000000	no	yes	yes	dtro_PEAK_00111	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	dvir	mapped	NW_022587567.1	2586284	2587220	936	NA	0	0.000000	0.000000	no	yes	yes	dvir_PEAK_00037	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	zdav	mapped	JAEIGL010000008.1	99549	100713	1164	zdav_PEAK_00297	770	0.661512	1.000000	yes	yes	yes	zdav_PEAK_00297	FBgn0259246	0.0	FBgn0004360|FBgn0259246	FBgn0004360|FBgn0259246	shared_fbgn	present
DMEL_CRE_00197	zind	mapped	JAEIHA010000152.1	2279995	2281119	1124	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00197	ztub	mapped	HRSCAF915	22036177	22037333	1156	ztub_PEAK_00169	943	0.815744	0.766667	yes	yes	yes	ztub_PEAK_00169	FBgn0259246	0.0	FBgn0004360|FBgn0259246	FBgn0004360|FBgn0259246	shared_fbgn	present
DMEL_CRE_00197	d_affinis	mapped	contig_39	15578727	15579813	1086	d_affinis_PEAK_00496	610	0.561694	1.000000	yes	yes	yes	d_affinis_PEAK_00466	FBgn0259246	0.0	FBgn0259246	FBgn0004360|FBgn0259246	shared_fbgn	present
DMEL_CRE_00197	d_arizonae	mapped	NW_017127685.1	1957348	1958239	891	NA	0	0.000000	0.000000	no	yes	yes	d_arizonae_PEAK_00100	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	d_bipectinata	mapped	NW_025063897.1	12503840	12504834	994	NA	0	0.000000	0.000000	no	yes	yes	d_bipectinata_PEAK_00308	FBgn0259246	641.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	d_buzzatii	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0004360|FBgn0259246	NA	uncertain
DMEL_CRE_00197	d_ezoana	mapped	contig_52	2335323	2336292	969	NA	0	0.000000	0.000000	no	yes	yes	d_ezoana_PEAK_00093	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	d_hydei	mapped	NW_022045835.1	782940	783844	904	NA	0	0.000000	0.000000	no	yes	yes	d_hydei_PEAK_00123	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	d_littoralis	mapped	JAEIGF010000124.1	716286	717319	1033	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00197	d_lutescens	mapped	contig_397	993571	994435	864	d_lutescens_PEAK_00088	845	0.978009	0.908602	yes	yes	yes	d_lutescens_PEAK_00088	FBgn0259246	0.0	FBgn0004360|FBgn0259246	FBgn0004360|FBgn0259246	shared_fbgn	present
DMEL_CRE_00197	d_mercatorum	mapped	contig_19	1979080	1979976	896	NA	0	0.000000	0.000000	no	yes	yes	d_mercatorum_PEAK_00080	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	d_mojavensis	mapped	NW_025318906.1	2046316	2046952	636	NA	0	0.000000	0.000000	no	yes	yes	d_mojavensis_PEAK_00239	FBgn0259246	915.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	d_novamexicana	mapped	NW_020824810.1	2444228	2445231	1003	NA	0	0.000000	0.000000	no	yes	yes	d_novamexicana_PEAK_00311	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	d_repleta	mapped	JAEIGN010000497.1	1596231	1597091	860	NA	0	0.000000	0.000000	no	yes	yes	d_repleta_PEAK_00082	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
DMEL_CRE_00197	d_serrata	mapped	contig_184	7315110	7316077	967	NA	0	0.000000	0.000000	no	yes	yes	d_serrata_PEAK_00177	FBgn0259246	0.0	NA	FBgn0004360|FBgn0259246	no_peak_at_locus	turnover_candidate
